value,timestamp
459.736,2016-08-03 04:39:25
459.344,2016-08-03 04:47:41
358.964,2016-08-03 05:08:52
384.476,2016-08-03 05:14:08
384.378,2016-08-03 05:28:55
384.427,2016-08-03 05:35:46
,2016-08-09 22:43:13
,2016-08-17 07:45:01
13.728,2016-08-19 17:23:46
13.481,2016-08-19 17:53:44
,2016-08-19 20:23:38
,2016-08-19 20:53:36
13.531,2016-08-19 19:23:40
13.481,2016-08-19 19:53:39
13.432,2016-08-19 18:23:43
13.531,2016-08-19 18:53:42
,2016-08-19 21:53:34
,2016-08-19 22:23:33
,2016-08-19 21:23:35
,2016-08-19 22:53:32
,2016-08-19 23:53:29
,2016-08-20 00:23:29
,2016-08-20 00:53:27
,2016-08-19 23:23:31
,2016-08-20 01:23:26
,2016-08-20 01:53:25
,2016-08-20 02:23:24
,2016-08-20 02:53:23
,2016-08-20 04:23:20
,2016-08-20 05:23:18
,2016-08-20 05:53:17
,2016-08-20 06:53:14
,2016-08-20 03:53:21
,2016-08-20 04:53:20
,2016-08-20 03:23:22
,2016-08-20 06:23:16
,2016-08-20 07:23:13
,2016-08-20 08:23:11
,2016-08-20 08:53:10
,2016-08-20 09:23:09
,2016-08-20 07:53:12
,2016-08-20 09:53:09
,2016-08-20 10:23:08
,2016-08-20 10:53:06
,2016-08-20 11:23:05
,2016-08-20 15:22:59
,2016-08-20 12:53:02
,2016-08-20 14:23:00
,2016-08-20 17:52:54
,2016-08-20 14:52:59
,2016-08-20 11:53:04
,2016-08-20 12:23:03
,2016-08-20 13:23:01
,2016-08-20 13:53:00
,2016-08-20 15:52:58
,2016-08-20 16:52:56
,2016-08-20 20:22:48
,2016-08-20 16:22:57
,2016-08-20 19:52:49
,2016-08-20 18:52:51
,2016-08-20 20:52:47
,2016-08-20 17:22:56
,2016-08-20 18:22:53
,2016-08-20 19:22:50
,2016-08-20 21:22:46
,2016-08-20 21:52:45
,2016-08-20 22:22:43
,2016-08-21 00:22:38
,2016-08-21 00:52:38
,2016-08-21 01:22:36
,2016-08-21 02:52:34
,2016-08-21 01:52:35
,2016-08-21 02:22:35
,2016-08-20 23:52:40
,2016-08-20 22:52:42
,2016-08-20 23:22:40
,2016-08-21 05:22:28
,2016-08-21 05:52:26
,2016-08-21 07:22:23
,2016-08-21 04:52:29
,2016-08-21 03:52:31
,2016-08-21 04:22:30
,2016-08-21 03:22:33
,2016-08-21 06:52:24
,2016-08-21 07:52:22
,2016-08-21 06:22:26
,2016-08-21 08:22:21
,2016-08-21 08:52:19
,2016-08-21 09:22:18
,2016-08-21 09:52:17
,2016-08-21 10:52:16
,2016-08-21 13:22:24
,2016-08-21 13:52:23
,2016-08-21 10:22:16
,2016-08-21 12:52:13
,2016-08-21 11:52:15
,2016-08-21 12:22:14
,2016-08-21 14:22:22
,2016-08-21 11:22:16
,2016-08-21 14:52:21
,2016-08-21 19:52:14
,2016-08-21 16:22:19
,2016-08-21 16:52:19
,2016-08-21 17:22:19
,2016-08-21 18:52:16
,2016-08-21 18:22:17
,2016-08-21 19:22:15
,2016-08-21 15:22:20
,2016-08-21 15:52:20
,2016-08-21 17:52:18
,2016-08-21 20:22:13
,2016-08-21 20:52:12
,2016-08-21 21:22:11
,2016-08-21 22:22:08
,2016-08-21 22:52:07
,2016-08-21 23:52:05
,2016-08-21 21:52:09
,2016-08-22 01:22:01
,2016-08-22 01:52:00
,2016-08-22 02:21:59
,2016-08-21 23:22:06
,2016-08-22 00:52:02
,2016-08-22 00:22:03
,2016-08-22 06:21:50
,2016-08-22 07:21:48
,2016-08-22 03:51:55
,2016-08-22 04:21:54
,2016-08-22 02:51:58
,2016-08-22 03:21:57
,2016-08-22 05:21:52
,2016-08-22 06:51:49
,2016-08-22 05:51:51
,2016-08-22 04:51:52
,2016-08-22 07:51:48
,2016-08-22 08:21:47
,2016-08-22 08:51:45
,2016-08-22 09:21:44
,2016-08-22 09:51:43
,2016-08-22 10:21:42
,2016-08-22 12:21:39
,2016-08-22 13:51:35
,2016-08-22 11:21:41
,2016-08-22 14:51:34
,2016-08-22 10:51:42
,2016-08-22 13:21:37
,2016-08-22 11:51:39
,2016-08-22 12:51:38
,2016-08-22 14:21:34
,2016-08-22 15:51:32
,2016-08-22 16:21:32
,2016-08-22 18:21:30
,2016-08-22 18:51:28
,2016-08-22 21:51:22
,2016-08-22 23:21:18
,2016-08-22 15:21:33
,2016-08-22 16:51:32
,2016-08-22 17:21:32
,2016-08-22 17:51:31
,2016-08-22 19:21:28
,2016-08-22 19:51:27
,2016-08-22 20:21:25
,2016-08-22 20:51:24
,2016-08-22 21:21:23
,2016-08-22 22:51:20
,2016-08-22 22:21:21
,2016-08-22 23:51:17
,2016-08-23 00:21:16
,2016-08-23 01:51:12
,2016-08-23 04:51:06
,2016-08-23 02:21:11
,2016-08-23 02:51:10
,2016-08-23 03:51:07
,2016-08-23 00:51:15
,2016-08-23 01:21:14
,2016-08-23 03:21:09
,2016-08-23 04:21:07
,2016-08-23 05:51:04
