value,timestamp
,2016-08-10 04:20:22
24.86,2016-08-17 08:06:11
-144.12,2016-08-19 15:27:16
-144.12,2016-08-19 16:27:07
16.83,2016-08-19 07:24:54
15.76,2016-08-19 08:24:44
16.47,2016-08-19 07:54:49
-144.12,2016-08-19 15:57:12
-144.12,2016-08-19 16:57:03
-144.12,2016-08-19 17:26:58
-144.12,2016-08-19 21:26:24
-144.12,2016-08-19 21:56:20
-144.12,2016-08-19 18:26:49
-144.12,2016-08-19 22:26:16
-144.12,2016-08-19 17:56:54
-144.12,2016-08-19 19:26:41
-144.12,2016-08-19 19:56:37
-144.12,2016-08-19 20:26:33
-144.12,2016-08-19 20:56:29
-144.12,2016-08-19 18:56:45
-144.12,2016-08-19 22:56:12
-144.12,2016-08-19 23:26:08
-144.12,2016-08-20 00:55:56
-144.12,2016-08-19 23:56:03
-144.12,2016-08-20 00:25:59
-144.12,2016-08-20 01:25:51
-144.12,2016-08-20 01:55:47
-144.12,2016-08-20 02:25:43
-144.12,2016-08-20 03:25:35
-144.12,2016-08-20 04:55:22
-144.12,2016-08-20 05:25:18
-144.12,2016-08-20 05:55:13
-144.12,2016-08-20 06:25:09
-144.12,2016-08-20 06:55:05
-144.12,2016-08-20 02:55:38
-144.12,2016-08-20 03:55:30
-144.12,2016-08-20 04:25:26
-144.12,2016-08-20 07:25:01
-144.12,2016-08-20 07:54:57
-144.12,2016-08-20 08:54:48
-144.12,2016-08-20 09:54:40
-144.12,2016-08-20 09:24:44
-144.12,2016-08-20 08:24:52
-144.12,2016-08-20 10:24:35
-144.12,2016-08-20 10:54:32
-144.12,2016-08-20 11:24:27
-144.12,2016-08-20 12:24:19
-144.12,2016-08-20 13:54:06
-144.12,2016-08-20 11:54:23
-144.12,2016-08-20 16:23:45
-144.12,2016-08-20 12:54:15
-144.12,2016-08-20 13:24:10
-144.12,2016-08-20 15:53:49
-144.12,2016-08-20 14:24:02
-144.12,2016-08-20 14:53:58
-144.12,2016-08-20 15:23:54
-144.12,2016-08-20 18:23:27
-144.12,2016-08-20 16:53:41
-144.12,2016-08-20 20:53:06
-144.12,2016-08-20 17:23:35
-144.12,2016-08-20 17:53:31
