value,timestamp
27.6,2016-08-07 00:51:40
87.5,2016-08-16 01:15:58
100.0,2016-08-17 08:12:12
83.59999999999998,2016-08-19 07:08:34
85.7,2016-08-19 07:38:33
89.29999999999998,2016-08-19 08:08:32
92.6,2016-08-19 08:38:31
49.2,2016-08-19 15:41:08
44.6,2016-08-19 15:11:08
52.4,2016-08-19 16:11:07
52.9,2016-08-19 16:41:06
52.2,2016-08-19 17:11:05
62.9,2016-08-19 17:41:04
85.5,2016-08-19 20:10:58
89.9,2016-08-19 20:40:56
96.4,2016-08-19 22:40:52
81.9,2016-08-19 19:40:59
95.5,2016-08-19 21:40:54
97.5,2016-08-19 22:10:53
68.4,2016-08-19 18:11:02
72.7,2016-08-19 18:41:01
77.79999999999998,2016-08-19 19:11:00
92.9,2016-08-19 21:10:55
98.5,2016-08-19 23:40:49
99.3,2016-08-20 00:10:48
97.3,2016-08-19 23:10:50
99.5,2016-08-20 01:10:46
100.0,2016-08-20 01:40:44
99.3,2016-08-20 00:40:47
100.0,2016-08-20 02:10:44
100.0,2016-08-20 03:10:41
100.0,2016-08-20 05:40:35
100.0,2016-08-20 04:10:38
98.4,2016-08-20 06:40:33
100.0,2016-08-20 02:40:43
100.0,2016-08-20 03:40:40
100.0,2016-08-20 05:10:36
99.4,2016-08-20 06:10:34
95.1,2016-08-20 07:10:32
100.0,2016-08-20 04:40:38
68.9,2016-08-20 10:10:26
86.7,2016-08-20 08:10:30
79.29999999999998,2016-08-20 08:40:29
90.7,2016-08-20 07:40:30
72.0,2016-08-20 09:40:27
70.3,2016-08-20 10:40:25
79.0,2016-08-20 09:10:28
80.0,2016-08-20 11:10:24
96.8,2016-08-20 11:40:23
52.8,2016-08-20 14:40:20
51.1,2016-08-20 15:10:20
100.0,2016-08-20 12:40:22
56.3,2016-08-20 14:10:20
66.4,2016-08-20 13:40:21
100.0,2016-08-20 12:10:23
82.9,2016-08-20 13:10:22
53.2,2016-08-20 15:40:19
53.0,2016-08-20 16:40:17
100.0,2016-08-20 17:40:15
100.0,2016-08-20 20:10:09
56.1,2016-08-20 16:10:19
100.0,2016-08-20 19:10:11
100.0,2016-08-20 19:40:10
100.0,2016-08-20 18:40:13
66.1,2016-08-20 17:10:16
100.0,2016-08-20 18:10:14
100.0,2016-08-20 20:40:08
100.0,2016-08-20 21:10:07
100.0,2016-08-20 21:40:06
100.0,2016-08-20 22:10:06
100.0,2016-08-21 01:40:00
100.0,2016-08-21 02:09:59
100.0,2016-08-20 22:40:06
100.0,2016-08-20 23:10:05
100.0,2016-08-21 02:39:57
100.0,2016-08-20 23:40:04
100.0,2016-08-21 00:10:04
100.0,2016-08-21 00:40:03
100.0,2016-08-21 01:10:01
100.0,2016-08-21 04:39:55
100.0,2016-08-21 03:09:57
100.0,2016-08-21 05:09:54
100.0,2016-08-21 07:09:51
100.0,2016-08-21 07:39:50
100.0,2016-08-21 05:39:54
100.0,2016-08-21 06:39:52
100.0,2016-08-21 06:09:53
100.0,2016-08-21 08:09:49
100.0,2016-08-21 03:39:56
100.0,2016-08-21 04:09:55
100.0,2016-08-21 08:39:48
100.0,2016-08-21 09:09:47
100.0,2016-08-21 09:39:46
100.0,2016-08-21 10:09:46
100.0,2016-08-21 13:09:53
100.0,2016-08-21 14:09:52
100.0,2016-08-21 11:09:45
100.0,2016-08-21 12:09:43
100.0,2016-08-21 12:39:42
100.0,2016-08-21 13:39:52
100.0,2016-08-21 14:39:51
100.0,2016-08-21 11:39:43
100.0,2016-08-21 10:39:45
100.0,2016-08-21 15:39:49
100.0,2016-08-21 15:09:51
100.0,2016-08-21 17:39:45
100.0,2016-08-21 18:39:43
100.0,2016-08-21 19:09:42
100.0,2016-08-21 17:09:46
100.0,2016-08-21 16:09:48
100.0,2016-08-21 16:39:47
100.0,2016-08-21 18:09:44
100.0,2016-08-21 19:39:40
100.0,2016-08-21 20:09:39
100.0,2016-08-21 20:39:38
100.0,2016-08-21 21:09:37
100.0,2016-08-22 00:39:29
100.0,2016-08-21 23:39:31
100.0,2016-08-22 01:39:27
100.0,2016-08-21 23:09:32
100.0,2016-08-22 00:09:29
100.0,2016-08-22 01:09:28
100.0,2016-08-21 21:39:35
100.0,2016-08-21 22:09:35
100.0,2016-08-21 22:39:33
100.0,2016-08-22 02:09:26
100.0,2016-08-22 03:09:23
100.0,2016-08-22 03:39:22
100.0,2016-08-22 04:09:22
100.0,2016-08-22 04:39:21
100.0,2016-08-22 02:39:25
100.0,2016-08-22 05:39:19
100.0,2016-08-22 06:09:17
100.0,2016-08-22 06:39:16
100.0,2016-08-22 07:09:15
100.0,2016-08-22 05:09:20
100.0,2016-08-22 07:39:14
100.0,2016-08-22 08:09:13
100.0,2016-08-22 09:09:11
100.0,2016-08-22 09:39:09
100.0,2016-08-22 08:39:11
100.0,2016-08-22 10:09:08
100.0,2016-08-22 15:09:01
100.0,2016-08-22 11:39:05
100.0,2016-08-22 14:39:01
100.0,2016-08-22 10:39:07
100.0,2016-08-22 12:09:04
100.0,2016-08-22 12:39:05
100.0,2016-08-22 13:09:04
100.0,2016-08-22 14:09:02
100.0,2016-08-22 11:09:07
100.0,2016-08-22 13:39:02
100.0,2016-08-22 16:09:00
100.0,2016-08-22 16:38:58
100.0,2016-08-22 17:08:57
100.0,2016-08-22 17:38:56
100.0,2016-08-22 18:08:55
100.0,2016-08-22 18:38:53
100.0,2016-08-22 19:38:50
100.0,2016-08-22 17:38:56
100.0,2016-08-22 15:39:00
